1,1537.5
10,984
9,943
14,833.67
25,585.6
11,404.14
22,368
7,351.92
4,345
3,300
29,263.06
2,246.43
15,228.43
34,213.5
20,210.45
36,198.25
16,157.71
21,112.12
13,95.667
26,89.143
8,88.636
17,79.35
24,67.2
6,52.5
28,48.3
32,45.75
30,44.85
12,30.75
5,22.5
27,20.7
19,20.125
23,18
35,15.167
31,10.5
18,6.9
33,4.875
