1,1537.5
2,246.43
3,300
4,345
5,22.5
6,52.5
7,351.92
8,88.636
9,943
10,984
11,404.14
12,30.75
13,95.667
14,833.67
15,228.43
16,157.71
17,79.35
18,6.9
19,20.125
20,210.45
21,112.12
22,368
23,18
24,67.2
25,585.6
26,89.143
27,20.7
28,48.3
29,263.06
30,44.85
31,10.5
32,45.75
33,4.875
34,213.5
35,15.167
36,198.25
